"","V1","V2"
"1",0.979766633612493,0.00556239302105376
"2",1.0268674822735,0.0064933892805454
"3",1.05987640843678,0.00779659409469936
"4",1.0628322774065,0.00879533001982028
"5",1.05533288495654,0.00834091156782479
"6",1.0577560754604,0.00774426575088742
"7",1.00921215592096,0.0077994615150639
"8",1.04651321734003,0.00950257679610892
"9",1.05718698598753,0.00816688002036351
"10",0.994026103157745,0.00968597410602939
"11",1.01137282858669,0.0071646978308064
"12",1.02341835389241,0.00762155330416307
"13",1.05509774051537,0.00822595718196721
"14",1.03821615292904,0.00876671287157128
"15",1.02567473390669,0.00841727930103487
"16",1.05695569166189,0.00708566070306976
"17",1.02852202463994,0.00802564763278101
"18",1.00389457086072,0.00749685660391439
"19",1.01064171068835,0.00669587888064478
"20",1.04332108120514,0.00994647924180903
"21",0.998863930340928,0.00808872599561917
"22",1.02008449370279,0.00892639409686608
"23",1.01437430238641,0.00838330175478581
"24",0.997343704469732,0.00703372428456964
"25",0.995619060804526,0.00650167104638323
"26",0.982706017482745,0.00757361860799052
"27",0.982996481956622,0.00739965464902444
"28",0.999845403422265,0.00765960494202169
"29",1.02132280288358,0.00810000113057587
"30",1.01067866919094,0.00873205272302144
"31",1.02434196894132,0.00781122035052667
"32",1.01009186142319,0.00666416077067594
"33",1.0026708527305,0.00828222219855436
"34",0.976555139387421,0.0080112665389121
"35",0.981227551288106,0.0077607789799262
"36",1.01448894529828,0.00629489687446289
"37",1.01656407985364,0.00663953445895188
"38",1.0045066405941,0.00685451386827031
"39",0.997542949744815,0.00762116098823822
"40",1.0163298325891,0.00763128949525777
"41",1.015335124351,0.0101237490359399
"42",1.0014393299176,0.00857637056675532
"43",1.00239249037268,0.00770805992923989
"44",1.00486662232254,0.0089187693855516
"45",1.0394063170024,0.00760616581220954
"46",1.01253236827629,0.00656715300131483
"47",1.0234883153225,0.00730045257652259
"48",1.00607687479955,0.0086608125343874
"49",1.01791522342703,0.00807261825644665
"50",0.987082691780053,0.00891392294739294
"51",1.00832650231616,0.00872240193934466
"52",1.01642025403883,0.00736690790717663
"53",1.05658137170754,0.00957751599960168
"54",1.01062985297089,0.00840707823630098
"55",1.03456838804021,0.00748059035651365
"56",1.0359560092436,0.00757279290045278
"57",1.00585351783452,0.00791876116188301
"58",0.974367123281966,0.00879571836743733
"59",0.981445904998092,0.00739795449511302
"60",0.999672333012111,0.0069140984281863
"61",0.998771880234262,0.0076917527740803
"62",1.00172186488318,0.00718371583807355
"63",1.03176349472769,0.0065856456357648
"64",1.01738826792004,0.00729354510648389
"65",1.00579611879259,0.00787056615498032
"66",0.974618860558399,0.00625499206645838
"67",0.997102729344725,0.00788169509445952
"68",0.976457359267764,0.00728197890085371
"69",1.03696196063604,0.00781180544475416
"70",1.00143022657488,0.00969165201669738
"71",1.01514700941363,0.00772859029248056
"72",1.01038402397207,0.00816705614869134
"73",1.01217178980901,0.00799540606828516
"74",0.996074544936355,0.00702381798442505
"75",1.00378303642407,0.00761905687113679
"76",0.989614842535581,0.00783611518113618
"77",1.03274978403276,0.00636539806409696
"78",1.00373914740519,0.00755770504929994
"79",0.984491108886273,0.00706325800116466
"80",1.00354485110249,0.00793245663708322
"81",0.993849828564543,0.00827108129131799
"82",1.00950368094002,0.00792214899219953
"83",0.99630395352197,0.00757834798573067
"84",0.99320738258083,0.00837740093923591
"85",0.981746917091726,0.00831370860817613
"86",1.00959684730689,0.0082929393953788
"87",0.98750922582121,0.00957068568259235
"88",1.01801510189621,0.00742306276273111
"89",1.00285179852527,0.00880179986201285
"90",1.00845228360926,0.00769207060266983
"91",1.03724976403405,0.00708048800887329
"92",1.0078380440566,0.00938903668204183
"93",1.02331665669922,0.0088419203698842
